button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,53,53,53,1,2981231403-71642.jpg,2579432519-130698.jpg,1,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,54,54,54,1,2898634397-367080.jpg,2901934408-69289.jpg,2,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,55,55,1,2874302418-65979.jpg,2238578544-111698.jpg,3,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,56,56,56,1,2238560245-182099.jpg,2592380255-205553.jpg,1,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,57,57,57,1,2883273443-68193.jpg,2883254439-140940.jpg,1,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,58,58,58,1,2883256307-365057.jpg,2964210336-293945.jpg,2,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,59,59,59,1,2864907432-362042.jpg,2901947423-70310.jpg,2,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,60,60,1,2592380177-354626.jpg,2238576792-334659.jpg,1,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2238580740-186218.jpg,2238521193-26285.jpg,2,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2898635428-69104.jpg,2446759803-49250.jpg,1,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2449442529-124445.jpg,2898632385-217137.jpg,3,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2981241414-145842.jpg,2874301404-139813.jpg,2,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.4881,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,right,0,2.8793,0,0,0,0,1,2874307433-66280.jpg,2981231422-369714.jpg,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,,right,0,0.6944,0,1,1,1,1,2986451363-73598.jpg,2984628361-295995.jpg,,
,,,A2TI9ZTXN1GNTV,30,ale,8,2022-09-25_06h13.01.777,memory_pilot_most_recent,2022.2.4,Win32,16.00435318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,,right,0,0.6068,0,2,2,2,1,2883256307-365057.jpg,2964210336-293945.jpg,,
