button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2460547508-51571.jpg,2981232437-369759.jpg,2,,,,,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2238425482-313537.jpg,2238471391-240918.jpg,1,,,,,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2449442529-124445.jpg,2898632385-217137.jpg,3,,,,,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2898618390-216538.jpg,2575120609-129862.jpg,3,,,,,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,232.8039,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,right,0,0.8661,0,0,0,0,1,2238572663-35822.jpg,2864903351-286874.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,,right,0,0.085,0,1,1,1,1,2868475410-213219.jpg,2901946465-218350.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,right,,,,right,1,0.0824,0,2,2,2,1,2460547536-274179.jpg,2512875899-126682.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,,right,0,0.0823,0,3,3,3,1,2460547467-349422.jpg,2898618440-216545.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,left,,,,right,0,0.159,0,4,4,4,1,2449442529-124446.jpg,2446759803-49251.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,,right,1,0.0047,0,5,5,5,1,2901942443-69923.jpg,2874299429-139695.jpg
,,,AE2VPQ86DH4W5,32,male,32,2022-09-25_08h52.36.841,memory_pilot_most_recent,2022.2.4,Win32,16.13293539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,right,0,0.2411,0,6,6,6,1,2898618390-216538.jpg,2575120609-129862.jpg
